cif,FundID,cust_rlv,fund_rlv
1000214377,FD049,5,4
1000214918,NN052,5,4
1000214918,FS009,5,5
1000214918,PT023,5,4
1000214958,AL003,3,3
1000215001,15035,5,5
1000215001,12016,5,3
1000215001,11017,5,3
1000215001,11016,5,3
1000215001,11015,5,3
1000215001,01024,5,4
1000215403,AL003,4,3
1000215534,02007,3,3
1000215582,AL003,5,3
1000215691,NE002,3,3
1000215691,AL003,3,3
1000216118,06017,4,4
1000216369,AL004,5,3
1000216498,PI152,2,2
1000216519,AL003,3,3
1000216701,02007,4,3
1000216832,NE006,3,3
1000217543,02007,3,3
1000217608,NN025,2,3
1000217608,NE002,2,3
1000217608,FC014,2,3
1000217808,AL003,4,3
1000218026,01020,4,4
1000218094,NN026,4,3
1000218394,AL003,3,3
1000218399,06022,4,4
1000219004,06025,5,5
1000219004,AL003,5,3
1000219007,10001,4,4
1000219007,02007,4,3
1000219341,AL003,5,3
1000219367,02007,3,3
1000219402,02007,5,3
1000219402,AL003,5,3
1000220021,LM021,4,3
1000220021,AM003,4,3
1000220082,02007,3,3
1000220117,AL024,5,4
1000220117,PI153,5,3
1000220926,NN025,5,3
1000220926,AL003,5,3
1000221072,PI153,3,3
1000221489,JA019,5,3
1000221489,IN003,5,4
1000221489,IN001,5,5
1000221489,02012,5,5
1000221552,AL003,5,3
1000221738,01008,4,3
1000221738,06017,4,4
1000222352,02007,4,3
1000222587,IV079,5,5
1000222851,FD029,5,4
1000222970,NN025,3,3
1000222986,06010,3,3
1000223080,02007,4,3
1000223108,09014,5,5
1000223170,NN025,4,3
1000223170,03014,4,4
1000223170,AL003,4,3
1000223265,03007,3,3
1000223302,AL003,3,3
1000223477,AL003,4,3
1000223485,JA005,4,3
1000223485,JA004,4,3
1000223485,03014,4,4
1000223485,AL020,4,4
1000223485,AL003,4,3
1000223628,02007,4,3
1000223679,02007,4,3
1000223823,FS005,4,3
1000223871,PI153,3,3
1000223885,JA019,4,3
1000223885,IN003,4,4
1000223903,FD072,4,2
1000223926,AL003,4,3
1000224293,NN025,5,3
1000224293,06028,5,5
1000224293,AL003,5,3
1000224308,NN025,5,3
1000224308,JA022,5,4
1000224308,02007,5,3
1000224308,06028,5,5
1000224308,AL003,5,3
1000224382,AL003,3,3
1000224607,06022,5,4
1000224607,AL003,5,3
1000224751,13003,4,4
1000224751,FC023,4,3
1000225047,FD085,3,3
1000225215,06028,5,5
1000225215,SC120,5,5
1000225275,FD074,2,2
1000225519,AL024,4,4
1000225860,NN025,4,3
1000225860,IN015,4,4
1000225860,PI153,4,3
1000225860,PI152,4,2
1000225970,NN044,4,4
1000226095,07025,4,4
1000226190,SC100,4,4
1000226215,04021,5,5
1000226215,04013,5,4
1000226215,13002,5,4
1000226215,02024,5,5
1000226215,02019,5,4
1000226215,02014,5,5
1000226215,02013,5,5
1000226215,02012,5,5
1000226215,02009,5,5
1000226406,NE008,3,3
1000226406,02007,3,3
1000226406,PI153,3,3
1000226626,02007,5,3
1000226757,02007,4,3
1000226770,AL003,5,3
1000226997,AL003,5,3
1000227106,FC016,5,3
1000227106,01057,5,4
1000227265,08022,5,5
1000227405,AL003,3,3
1000227456,AL003,4,3
1000227709,02007,4,3
1000227709,06056,4,3
1000227709,06055,4,3
1000227709,06054,4,3
1000227730,03026,4,4
1000227730,FD007,4,3
1000227748,07020,5,3
1000227819,FD090,4,4
1000227851,FS011,5,5
1000227851,PI153,5,3
1000228100,FD086,4,4
1000228100,01018,4,4
1000228185,04015,5,4
1000228185,FD040,5,4
1000228185,FD036,5,4
1000228185,07021,5,4
1000228185,06028,5,5
1000228185,AL058,5,4
1000228185,AL003,5,3
1000228238,NN025,3,3
1000228415,07087,5,3
1000228629,14008,5,4
1000228629,JH014,5,4
1000228629,IN001,5,5
1000228629,06025,5,5
1000228629,AL058,5,4
1000228629,PT023,5,4
1000228767,AM008,4,4
1000228848,02007,5,3
1000228890,06028,5,5
1000228890,FC005,5,4
1000228890,06017,5,4
1000228890,AL003,5,3
1000229101,NE002,5,3
1000229101,UB047,5,5
1000229101,AL003,5,3
1000229113,06028,5,5
1000229723,AL003,3,3
1000229820,NE002,3,3
1000229922,AL003,4,3
1000230072,AL003,4,3
1000230134,AL003,4,3
1000230330,FC014,4,3
1000230330,FC005,4,4
1000230455,AL003,4,3
1000230574,PT050,5,5
1000230736,AL003,3,3
1000230804,02007,5,3
1000230804,PI153,5,3
1000230944,13008,5,4
1000231393,06012,4,3
1000231393,06003,4,2
1000231624,12020,4,3
1000231720,IN001,5,5
1000231863,02007,4,3
1000231950,PI153,3,3
1000231975,FC005,5,4
1000232136,02007,4,3
1000232136,13009,4,4
1000232136,FD049,4,4
1000232274,NE002,3,3
1000232365,AL003,4,3
1000232489,07034,5,5
1000232489,06022,5,4
1000233025,UB034,5,4
1000233092,04019,5,5
1000233092,01018,5,4
1000233092,14005,5,4
1000233092,13009,5,4
1000233092,13008,5,4
1000233092,JA005,5,3
1000233092,IN001,5,5
1000233092,10033,5,4
1000233092,08010,5,5
1000233092,07031,5,4
1000233092,06055,5,3
1000233092,01021,5,4
1000233092,02001,5,4
1000233092,AL003,5,3
1000233121,02007,3,3
1000233121,AL003,3,3
1000233130,AL003,3,3
1000233201,FD087,4,4
1000233279,FC005,4,4
1000233368,02007,3,3
1000233410,AL003,4,3
1000233480,02007,4,3
1000233566,NN045,5,4
1000233566,SC120,5,5
1000233742,IN011,4,4
1000233742,06017,4,4
1000234099,01035,5,5
1000234450,NN025,4,3
1000234450,02007,4,3
1000234544,JA004,3,3
1000234544,AM003,3,3
1000234713,FD067,5,5
1000234776,AL003,4,3
1000235207,FC005,4,4
1000235253,FC005,4,4
1000235253,AL024,4,4
1000235493,02007,3,3
1000235734,12024,5,3
1000235734,IN001,5,5
1000235734,02004,5,4
1000235734,06017,5,4
1000236005,FD053,4,4
1000236005,FD009,4,3
1000236005,FC005,4,4
1000236406,PI152,3,2
1000236435,02007,3,3
1000236435,AL003,3,3
1000236974,FC005,5,4
1000237041,AL003,5,3
1000237041,NN025,5,3
1000237311,AL003,3,3
1000237589,13002,5,4
1000237589,07042,5,5
1000237589,06022,5,4
1000237589,06017,5,4
1000237589,02007,5,3
1000238122,04020,5,5
1000238122,IN001,5,5
1000238122,09006,5,4
1000238122,07012,5,3
1000238122,ES065,5,5
1000238122,06022,5,4
1000238122,02014,5,5
1000238122,SC120,5,5
1000238122,SC087,5,4
1000238177,AL003,3,3
1000238280,FC018,4,3
1000238330,AL003,3,3
1000238358,16002,4,4
1000238358,JA019,4,3
1000238358,09023,4,2
1000238358,FD007,4,3
1000238358,PT006,4,3
1000238391,02007,3,3
1000238736,02029,3,3
1000238936,01018,5,4
1000238955,UA002,4,3
1000238960,NN044,5,4
1000238960,FD036,5,4
1000238960,ES039,5,4
1000239011,04020,5,5
1000239011,01027,5,5
1000239011,08032,5,5
1000239011,06017,5,4
1000240033,AL003,3,3
1000240035,AL003,4,3
1000240334,AL003,3,3
1000240465,07034,5,5
1000240485,07034,5,5
1000241130,06018,5,4
1000241435,OM009,3,3
1000241631,AL003,4,3
1000241631,NN025,4,3
1000242085,AL003,5,3
1000242335,FC005,4,4
1000242486,04020,5,5
1000242500,PI103,5,2
1000242500,12021,5,3
1000243029,06025,5,5
1000243052,AL003,4,3
1000243053,AL003,5,3
1000243053,AL058,5,4
1000243053,AL024,5,4
1000243079,AM002,4,2
1000243079,AL003,4,3
1000243254,AL003,5,3
1000243360,12047,3,3
1000243677,02007,3,3
1000243677,05002,3,3
1000243924,AL003,4,3
1000244249,UB047,5,5
1000244313,02007,3,3
1000244470,FC015,3,3
1000244809,12005,5,4
1000245092,FD060,5,5
1000245092,02007,5,3
1000245092,NN025,5,3
1000245490,04022,5,5
1000245490,LM032,5,4
1000245490,IN003,5,4
1000245491,SC086,5,4
1000245491,SC079,5,4
1000245910,02007,3,3
1000245926,AL003,3,3
1000246808,PI152,5,2
1000246808,ES005,5,2
1000246808,ES002,5,2
1000246808,UB047,5,5
1000246808,PI153,5,3
1000246991,02007,5,3
1000246991,NN025,5,3
1000246991,FD060,5,5
1000246991,AL016,5,4
1000246991,06022,5,4
1000246991,UB048,5,5
1000246991,06017,5,4
1000247074,AL003,4,3
1000247074,NN025,4,3
1000247172,AL003,5,3
1000247172,FD035,5,4
1000247358,PI114,5,2
1000247358,AL024,5,4
1000247389,FD038,5,4
1000247389,SC108,5,5
1000247666,NE006,3,3
1000247666,PI153,3,3
1000247770,NE010,4,4
1000247770,NE002,4,3
1000247795,PI153,4,3
1000248364,AL003,3,3
1000249362,AL003,5,3
1000249362,02007,5,3
1000249849,PI153,3,3
1000250075,IN001,5,5
1000250075,SC120,5,5
1000250133,AL003,4,3
1000250284,02007,3,3
1000250495,02007,4,3
1000250495,06017,4,4
1000250846,12020,5,3
1000251019,IV029,3,3
1000251520,AL003,5,3
1000251606,06028,5,5
1000251606,02011,5,4
1000251671,AL003,3,3
1000252706,02007,5,3
1000252706,RB007,5,4
1000252959,02007,5,3
1000253173,PT028,5,4
1000253184,01057,4,4
1000253184,04050,4,3
1000253325,NE008,4,3
1000253581,06017,4,4
1000253954,FC023,4,3
1000254223,NI001,5,3
1000254710,UB044,5,5
1000255549,PI153,3,3
1000255584,02007,3,3
1000255659,AL003,4,3
1000255689,AL003,4,3
1000255889,UB047,5,5
1000255889,SC120,5,5
1000255921,NN025,5,3
1000255921,AB016,5,5
1000255921,NE006,5,3
1000255921,JA019,5,3
1000255921,IN001,5,5
1000255921,09014,5,5
1000255921,08005,5,5
1000255921,FD056,5,5
1000255921,FD023,5,4
1000255921,06028,5,5
1000255921,AL043,5,5
1000255921,AL034,5,5
1000255921,02012,5,5
1000255921,UB047,5,5
1000255921,AL003,5,3
1000255921,02007,5,3
1000255997,02007,3,3
1000256100,FC005,4,4
1000256109,AL003,3,3
1000256134,AL003,3,3
1000256193,02007,4,3
1000256204,01007,3,3
1000256245,02007,5,3
1000256437,NN025,5,3
1000256437,NN021,5,2
1000256437,NI001,5,3
1000256437,FC005,5,4
1000256437,03012,5,4
1000256437,PI153,5,3
1000256697,SC121,5,5
1000256818,UB048,5,5
1000256871,AL003,3,3
1000256991,NN025,4,3
1000257046,UB047,5,5
1000257046,PI153,5,3
1000257496,NN026,5,3
1000257516,AL003,5,3
1000257516,06017,5,4
1000257963,AL003,3,3
1000257996,AL024,4,4
1000258167,15029,5,5
1000258167,15028,5,5
1000258169,AL002,5,3
1000258169,02007,5,3
1000258169,FD041,5,4
1000258169,06017,5,4
1000258304,03024,4,4
1000258304,02007,4,3
1000258338,02009,5,5
1000258565,AL003,4,3
1000258647,PI145,5,5
1000258647,FD063,5,5
1000258647,FD060,5,5
1000258647,03015,5,4
1000258647,02007,5,3
1000258680,02007,5,3
1000258796,06054,5,3
1000258882,02007,3,3
1000258910,13009,5,4
1000258963,FC014,5,3
1000258963,FC002,5,4
1000258975,NI001,5,3
1000258994,AL003,5,3
1000258994,02007,5,3
1000258994,NN025,5,3
1000258994,PI153,5,3
1000259469,FC014,4,3
1000259469,03015,4,4
1000259469,FC002,4,4
1000259824,NN025,5,3
1000259891,AL003,5,3
1000259891,JA027,5,4
1000259891,07025,5,4
1000259891,06018,5,4
1000260045,02007,3,3
1000260103,FD036,5,4
1000260103,FC005,5,4
1000260103,AL016,5,4
1000260168,AL003,4,3
1000260235,NN025,3,3
1000260275,NI001,3,3
1000260293,AL003,5,3
1000260436,06025,5,5
1000260439,IN001,5,5
1000260533,14005,4,4
1000260533,13030,4,4
1000260533,06018,4,4
1000260570,NE008,5,3
1000260582,NN025,5,3
1000260582,12047,5,3
1000260757,IN001,5,5
1000260986,AB009,4,4
1000260986,06023,4,4
1000261182,AL003,4,3
1000261299,FD090,5,4
1000261338,08014,3,3
1000261418,NN025,5,3
1000261418,02007,5,3
1000261418,ES064,5,5
1000261418,ES014,5,2
1000261418,AL007,5,3
1000261418,02024,5,5
1000261530,13018,5,4
1000261530,13008,5,4
1000261530,03014,5,4
1000261530,06022,5,4
1000261530,02007,5,3
1000261530,06017,5,4
1000261627,IV011,3,3
1000261701,AL003,5,3
1000261701,03034,5,5
1000261709,02007,3,3
1000261799,11026,5,3
1000261799,02007,5,3
1000262206,NN025,4,3
1000262206,02007,4,3
1000262206,PI153,4,3
1000262206,03012,4,4
1000262440,AL003,3,3
1000262440,02007,3,3
1000262555,ES013,2,2
1000262576,14003,4,4
1000262763,AL003,5,3
1000262872,FD035,5,4
1000262872,UB047,5,5
1000262939,AL003,5,3
1000263025,FC018,3,3
1000263320,FD035,4,4
1000263320,02007,4,3
1000263356,AL007,4,3
1000263649,PI122,3,3
1000263775,AL003,5,3
1000263775,NN025,5,3
1000263838,LM006,3,2
1000263838,03003,3,2
1000264024,PI153,5,3
1000264024,AL003,5,3
1000264124,NN044,4,4
1000264392,AL003,5,3
1000264392,02007,5,3
1000264392,12024,5,3
1000264392,04032,5,3
1000264478,02007,3,3
1000264544,NN025,5,3
1000264544,IN024,5,2
1000264544,AL058,5,4
1000264544,AL024,5,4
1000264551,06017,4,4
1000264569,02007,3,3
1000264647,AL003,4,3
1000264647,02007,4,3
1000264647,02016,4,4
1000264698,FD036,5,4
1000264698,02002,5,5
1000264698,06025,5,5
1000264698,06022,5,4
1000264698,02010,5,5
1000264698,SC120,5,5
1000264914,FD063,5,5
1000264946,IV035,4,4
1000264946,FD049,4,4
1000264946,FC005,4,4
1000264946,06017,4,4
1000265190,06017,5,4
1000265214,AL003,4,3
1000265214,11011,4,4
1000265214,02007,4,3
1000265252,AL004,3,3
1000265264,01018,4,4
1000265264,04069,4,3
1000265275,PI124,5,3
1000265275,FD036,5,4
1000265368,AL003,5,3
1000265386,06018,4,4
1000265409,06017,4,4
1000265409,AL003,4,3
1000265419,07024,4,4
1000265419,07023,4,4
1000265419,02007,4,3
1000265419,06017,4,4
1000265714,01018,4,4
1000265751,AL003,4,3
1000265879,02007,3,3
1000266138,PI153,4,3
1000266138,12046,4,3
1000266168,02007,3,3
1000266318,06022,4,4
1000266377,04015,5,4
1000266377,AL058,5,4
1000266482,14005,5,4
1000266615,01033,5,5
1000266615,17006,5,5
1000266695,13010,5,5
1000266695,13008,5,4
1000266695,FD021,5,4
1000266760,NE006,4,3
1000266760,AL003,4,3
1000266835,PI153,4,3
1000266835,NN025,4,3
1000266835,NN011,4,3
1000266835,FC005,4,4
1000267099,PI153,3,3
1000267170,AL003,5,3
1000267170,NE009,5,4
1000267170,FD082,5,3
1000267170,AM003,5,3
1000267170,06017,5,4
1000267170,UB047,5,5
1000267286,AL003,3,3
1000267469,FD063,5,5
1000267469,AL003,5,3
1000267471,07035,5,5
1000267471,03020,5,4
1000267506,08014,5,3
1000267506,07034,5,5
1000267506,06017,5,4
1000267566,NN025,4,3
1000267572,03015,5,4
1000267572,06025,5,5
1000267593,IN001,5,5
1000267661,AL003,4,3
1000267661,02009,4,5
1000267708,02007,4,3
1000267714,JA026,5,4
1000267714,08020,5,4
1000267714,FD060,5,5
1000267714,FD041,5,4
1000267714,FD029,5,4
1000267714,FD007,5,3
1000267714,SC120,5,5
1000267832,AL003,5,3
1000267850,LM003,2,2
1000267947,PI153,5,3
1000267947,06028,5,5
1000267947,UA013,5,5
1000268113,PI153,4,3
1000268153,07026,4,4
1000268200,FC018,4,3
1000268227,FS009,5,5
1000268227,03015,5,4
1000268227,03014,5,4
1000268227,06017,5,4
1000268227,UB047,5,5
1000268263,FD009,4,3
1000268266,LM025,4,3
1000268266,12076,4,3
1000268266,07014,4,3
1000268266,UB017,4,3
1000268266,SC036,4,3
1000268313,NN021,5,2
1000268313,FD084,5,3
1000268443,12021,4,3
1000268451,AL003,4,3
1000268451,NN025,4,3
1000268451,LM019,4,3
1000268451,12047,4,3
1000268451,FC015,4,3
1000268451,FC005,4,4
1000268451,SC036,4,3
1000268468,NN025,5,3
1000268468,IN019,5,4
1000268468,FD060,5,5
1000268468,AL003,5,3
1000268606,AL003,3,3
1000268796,02007,3,3
1000268898,AL003,5,3
1000268913,07025,5,4
1000268913,06028,5,5
1000268913,06025,5,5
1000268913,02024,5,5
1000268913,02010,5,5
1000269025,AL003,4,3
1000269025,LM018,4,3
1000269063,FD063,5,5
1000269063,AL003,5,3
1000269154,JH014,4,4
1000269154,FD035,4,4
1000269154,FD029,4,4
1000269154,FD007,4,3
1000269177,NN011,3,3
1000269177,AL003,3,3
1000269251,AL003,4,3
1000269251,15022,4,4
1000269251,11019,4,3
1000269251,07015,4,3
1000269251,06004,4,2
1000269259,12013,4,3
1000269266,FC016,4,3
1000269302,02007,5,3
1000269302,FC008,5,2
1000269302,FC002,5,4
1000269302,AM001,5,2
1000269359,NN049,5,4
1000269474,10034,5,4
1000269474,06017,5,4
1000269649,AL003,3,3
1000269714,NN025,4,3
1000269714,NE011,4,4
1000269714,04070,4,3
1000269816,AL003,3,3
1000269960,AL016,4,4
1000269978,01007,3,3
1000270138,FC005,4,4
1000270156,09016,5,5
1000270264,PI153,5,3
1000270264,NN025,5,3
1000270264,02007,5,3
1000270264,FC005,5,4
1000270264,AL024,5,4
1000270434,NE012,5,4
1000270497,02007,4,3
1000270835,AL003,3,3
1000270839,07034,5,5
1000270896,04015,5,4
1000270896,NE006,5,3
1000270896,FD056,5,5
1000270896,EU017,5,5
1000270896,SC120,5,5
1000271055,AL003,3,3
1000271451,NE008,5,3
1000271739,01026,4,4
1000271739,AL058,4,4
1000271739,01057,4,4
1000271739,AL003,4,3
1000271749,13008,4,4
1000271914,AL003,4,3
1000271914,FD009,4,3
1000271914,FC005,4,4
1000271914,AL024,4,4
1000271927,NN021,5,2
1000271927,03034,5,5
1000271927,07021,5,4
1000271927,03015,5,4
1000271927,UB047,5,5
1000271927,UB033,5,4
1000271927,UB009,5,3
1000272031,NN025,5,3
1000272031,FC005,5,4
1000272031,AL024,5,4
1000272031,AL003,5,3
1000272117,02007,3,3
1000272263,PI153,5,3
1000272263,NE006,5,3
1000272581,ES005,3,2
1000272588,01051,3,3
1000272674,06025,5,5
1000272674,06022,5,4
1000272740,PI152,2,2
1000272883,UB039,5,4
1000273013,FD025,5,4
1000273026,PT049,5,5
1000273026,PT001,5,4
1000273162,AL003,3,3
1000273167,IN001,5,5
1000273167,FD009,5,3
1000273167,ES062,5,5
1000273167,UB047,5,5
1000273167,SC120,5,5
1000273188,02007,3,3
1000273231,13008,5,4
1000273231,07026,5,4
1000273231,07025,5,4
1000273231,06025,5,5
1000273379,PI153,4,3
1000273596,FD067,5,5
1000273596,05005,5,4
1000273618,04020,5,5
1000273761,PI153,5,3
1000273773,AL003,5,3
1000273855,AL003,3,3
1000273855,NE006,3,3
1000273859,06025,5,5
1000273859,EU011,5,4
1000273859,AL024,5,4
1000273859,06022,5,4
1000273859,06017,5,4
1000273861,AL003,4,3
1000273954,PI153,5,3
1000273954,NN025,5,3
1000273954,12049,5,3
1000273954,12047,5,3
1000273954,12046,5,3
1000273954,FD085,5,3
1000273954,FC005,5,4
1000273954,AL003,5,3
1000274097,06022,5,4
1000274116,13009,4,4
1000274116,07023,4,4
1000274116,06017,4,4
1000274154,AL003,4,3
1000274165,13008,4,4
1000274268,NN025,4,3
1000274420,02007,4,3
1000274420,01018,4,4
1000274420,06006,4,3
1000274539,NN025,3,3
1000274539,AL003,3,3
1000274539,PI153,3,3
1000274545,UB031,4,4
1000274666,06055,3,3
1000274666,AL003,3,3
1000274694,AL003,5,3
1000274729,07016,3,3
1000274776,FC005,4,4
1000274939,UB048,5,5
1000274939,UB047,5,5
1000274939,UB044,5,5
1000275063,12021,4,3
1000275185,AL003,5,3
1000275185,NN025,5,3
1000275185,12024,5,3
1000275185,06057,5,3
1000275185,UB047,5,5
1000275286,AL003,3,3
1000275296,13009,5,4
1000275296,13008,5,4
1000275296,06028,5,5
1000275296,02007,5,3
1000275473,NN025,5,3
1000275473,NI001,5,3
1000275473,03015,5,4
1000275473,FC005,5,4
1000275473,03012,5,4
1000275473,PI153,5,3
1000275473,AL003,5,3
1000275715,03034,5,5
1000275715,03003,5,2
1000275715,02007,5,3
1000275788,FD036,5,4
1000275802,FD035,4,4
1000276007,IN001,5,5
1000276007,06028,5,5
1000276007,06025,5,5
1000276007,06022,5,4
1000276007,SC120,5,5
1000276109,PT022,5,4
1000276109,PT001,5,4
1000276292,AL003,4,3
1000276446,06022,4,4
1000276446,06017,4,4
1000276570,FD006,3,3
1000276621,AL003,5,3
1000276645,AL003,3,3
1000277184,FD036,4,4
1000277184,FD007,4,3
1000277212,AL003,3,3
1000277233,02007,5,3
1000277284,AL003,5,3
1000277340,03003,3,2
1000277434,NE006,5,3
1000277691,PI113,2,2
1000277798,LM019,3,3
1000277892,FC014,4,3
1000277892,FC008,4,2
1000277892,FC002,4,4
1000277892,AL003,4,3
1000277909,AM001,4,2
1000278051,02007,5,3
1000278051,06028,5,5
1000278051,06022,5,4
1000278051,AL003,5,3
1000278051,06017,5,4
1000278051,SC120,5,5
1000278065,PI153,3,3
1000278155,NN025,4,3
1000278472,02007,4,3
1000278508,AL003,4,3
1000278645,NN021,4,2
1000278645,PI153,4,3
1000278744,FD086,5,4
1000278744,FD085,5,3
1000278744,FD011,5,3
1000278976,02007,5,3
1000278976,UB047,5,5
1000278976,UA013,5,5
1000279002,AL003,4,3
1000279002,PI153,4,3
1000279039,AL003,3,3
1000279105,02007,5,3
1000279126,FD058,5,5
1000279126,02007,5,3
1000279126,UB047,5,5
1000279182,FC005,4,4
1000279182,AL003,4,3
1000279531,AL003,3,3
1000279553,PI153,3,3
1000279631,09014,5,5
1000279635,AL003,3,3
1000279705,PI153,3,3
1000279743,AL003,3,3
1000279792,02007,3,3
1000279813,UB017,3,3
1000279870,06025,5,5
1000279870,01018,5,4
1000279870,06017,5,4
1000279875,UB048,5,5
1000280093,AL003,5,3
1000280324,NN020,2,2
1000280382,AL003,4,3
1000280552,PI108,3,2
1000280563,06025,5,5
1000280589,AL024,4,4
1000280716,NN025,5,3
1000280716,FC005,5,4
1000280716,AL003,5,3
1000280721,07045,5,5
1000280755,AL003,5,3
1000280845,SC086,5,4
1000280847,04015,5,4
1000280847,NN021,5,2
1000280847,LM042,5,4
1000280847,02007,5,3
1000280847,JA022,5,4
1000280847,FC016,5,3
1000280847,01020,5,4
1000280847,03012,5,4
1000280847,06006,5,3
1000281177,NN020,3,2
1000281177,ES001,3,2
1000281549,AL003,5,3
1000281633,AM001,3,2
1000281633,SC056,3,3
1000281654,AL003,4,3
1000281935,AL003,5,3
1000282081,06025,5,5
1000282197,NN025,5,3
1000282383,AL003,3,3
1000282456,FC005,5,4
1000282456,AL003,5,3
1000282692,02007,5,3
1000282692,IV035,5,4
1000282692,UB047,5,5
1000282692,AL003,5,3
1000282770,AL003,5,3
1000282907,02007,4,3
1000282907,AL003,4,3
1000283158,UB034,4,4
1000283213,04023,5,5
1000283213,OM009,5,3
1000283213,06028,5,5
1000283213,06018,5,4
1000283213,05007,5,4
1000283213,AL003,5,3
1000283239,EZ022,4,3
1000283297,02007,3,3
1000283525,AL003,4,3
1000283692,JA032,5,4
1000283692,02007,5,3
1000283692,06022,5,4
1000283692,UB048,5,5
1000283692,RB007,5,4
1000284126,02007,4,3
1000284144,LM024,3,3
1000284144,IV029,3,3
1000284144,02007,3,3
1000284144,01007,3,3
1000284144,FC009,3,3
1000284144,ES018,3,3
1000284144,AM003,3,3
1000284144,AL012,3,3
1000284305,02007,4,3
1000284582,AL024,4,4
1000284600,LM003,4,2
1000284985,07088,3,3
1000284985,06055,3,3
1000285254,06017,4,4
1000285535,UB048,5,5
1000285716,06003,2,2
1000285866,JA026,4,4
1000285866,12020,4,3
1000285866,11006,4,3
1000285866,08038,4,3
1000285866,07012,4,3
1000285866,03017,4,4
1000285866,03014,4,4
1000285866,AL058,4,4
1000285866,03003,4,2
1000285866,06022,4,4
1000285866,06017,4,4
1000285866,UB034,4,4
1000285866,AL003,4,3
1000285866,02007,4,3
1000286010,AL003,5,3
1000286061,AL003,3,3
1000286136,AL003,3,3
1000286186,NN025,3,3
1000286219,AL003,3,3
1000286299,AL003,4,3
1000286372,LM025,5,3
1000286372,JA022,5,4
1000286372,FC016,5,3
1000286403,AL003,3,3
1000286403,02007,3,3
1000286563,NI001,5,3
1000286563,JA019,5,3
1000286563,FD034,5,4
1000286572,NN025,3,3
1000286686,AL003,4,3
1000286800,02007,4,3
1000286832,02007,4,3
1000286832,06017,4,4
1000286832,RB007,4,4
1000286997,02007,4,3
1000287143,02007,3,3
1000287198,AL003,3,3
1000287435,FD085,3,3
1000287484,PI105,4,2
1000287484,PI153,4,3
1000287783,13009,4,4
1000287783,PI153,4,3
1000287805,02007,4,3
1000288114,AL003,3,3
1000288393,NE008,3,3
1000288397,FD056,5,5
1000288397,ES009,5,2
1000289336,12047,4,3
1000289480,NN025,5,3
1000289480,LM050,5,4
1000289480,AL003,5,3
1000290023,AL003,4,3
1000290115,NN025,4,3
1000290115,PI153,4,3
1000290222,AL003,4,3
1000290240,AL003,4,3
1000290240,02007,4,3
1000290321,UB007,3,2
1000290499,NN025,5,3
1000290509,UB047,5,5
1000290645,AL003,3,3
1000290734,08010,5,5
1000290734,02010,5,5
1000290734,RB007,5,4
1000290761,AL003,4,3
1000290899,FD077,5,3
1000291271,PI151,4,2
1000291370,NN025,3,3
1000291440,06010,4,3
1000291742,02001,4,4
1000291935,NN028,4,3
1000292054,NN025,4,3
1000292054,12051,4,3
1000292054,FC005,4,4
1000292054,02029,4,3
1000292054,AL003,4,3
1000292116,AL003,4,3
1000292228,04073,5,3
1000292644,NN025,3,3
1000292644,IV022,3,3
1000292644,AL003,3,3
1000292861,02007,3,3
1000292938,02007,4,3
1000293051,07016,3,3
1000293086,NN025,3,3
1000293107,06004,2,2
1000293310,07005,3,2
1000293391,02029,4,3
1000293615,06025,5,5
1000293615,06017,5,4
1000293626,OM009,3,3
1000293626,NN025,3,3
1000293678,NE005,3,3
1000293678,02007,3,3
1000293678,AL003,3,3
1000293903,AL003,3,3
1000294023,AL003,5,3
1000294037,07033,5,5
1000294037,AL003,5,3
1000294037,UB048,5,5
1000294082,AL003,5,3
1000294386,02007,3,3
1000294386,AL003,3,3
1000294572,AL003,4,3
1000294933,12047,4,3
1000295143,02007,4,3
1000295143,PI153,4,3
1000295182,04015,4,4
1000295449,02007,5,3
1000295779,02005,3,3
1000295779,PI153,3,3
1000296320,06004,3,2
1000296587,AL003,5,3
1000296664,SC120,5,5
1000296837,08026,2,2
1000296837,SC022,2,2
1000297032,03015,4,4
1000297032,03014,4,4
1000297032,06022,4,4
1000297032,06017,4,4
1000297334,IN001,5,5
1000297343,06010,3,3
1000297343,PI153,3,3
1000297619,02007,4,3
1000297965,02007,3,3
1000298052,AL024,4,4
1000298175,02007,3,3
1000298224,02007,5,3
1000298423,NN025,4,3
1000298701,02007,3,3
1000298775,PI152,3,2
1000298972,AL003,3,3
1000299044,06022,4,4
1000299329,02007,3,3
1000299333,AL003,4,3
1000299384,FC016,5,3
1000299660,13008,3,4
1000299814,NE010,4,4
1000299814,FC005,4,4
1000299814,01051,4,3
1000299814,PI153,4,3
1000300051,AL003,4,3
1000300248,11007,4,4
1000300248,04070,4,3
1000300544,02007,3,3
1000300685,PI153,4,3
1000301021,PI153,5,3
1000301091,NN025,4,3
1000301298,AL003,4,3
1000301647,NI001,4,3
1000302385,PI153,4,3
1000302444,AL003,5,3
1000302444,UB047,5,5
1000302583,13009,5,4
1000302583,AM003,5,3
1000302659,01005,4,1
1000302724,02007,4,3
1000302724,AL024,4,4
1000302839,06022,4,4
1000302950,AL003,3,3
1000302950,SC051,3,3
1000303023,NN020,3,2
1000303320,FD035,5,4
1000303320,UB047,5,5
1000303320,UB039,5,4
1000303449,12021,3,3
1000303804,SC036,5,3
